"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US48201421802","Census Tract 4218.02, Harris County, Texas","2467","2174","1180","430","3","392","3","166","293","266","18","13","38","0","182","0","1","5","5","0","0","0","4","0","0","25","4","3","0","6","1","0","7","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1400000US48201421900","Census Tract 4219, Harris County, Texas","2899","2570","2226","105","3","166","0","70","329","322","33","13","48","0","220","1","2","0","4","0","0","1","0","0","0","7","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422000","Census Tract 4220, Harris County, Texas","2597","2284","1848","146","7","192","0","91","313","296","12","27","40","0","201","0","4","0","0","0","0","8","1","2","1","17","3","0","0","4","2","0","3","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422100","Census Tract 4221, Harris County, Texas","5115","4069","2160","646","93","252","8","910","1046","1008","35","61","37","0","819","1","5","0","13","0","2","34","0","1","0","34","7","0","0","9","0","0","11","2","3","0","0","0","0","2","0","0","0","0","0","0","4","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422200","Census Tract 4222, Harris County, Texas","6024","5491","432","3884","54","70","6","1045","533","513","51","5","4","1","383","12","8","5","34","1","0","8","0","1","0","18","6","0","0","7","0","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201422302","Census Tract 4223.02, Harris County, Texas","2289","1953","492","992","24","104","6","335","336","317","15","23","3","0","232","12","2","2","12","0","0","12","2","1","1","15","2","1","0","4","2","0","3","0","2","0","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0"
"1400000US48201422303","Census Tract 4223.03, Harris County, Texas","3550","3187","181","2331","26","45","0","604","363","326","29","4","4","0","228","8","2","0","35","0","1","14","0","1","0","35","11","0","1","12","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422304","Census Tract 4223.04, Harris County, Texas","3810","3270","386","1315","58","173","0","1338","540","520","11","10","2","0","419","17","1","0","38","2","0","15","0","0","5","18","0","4","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US48201422403","Census Tract 4224.03, Harris County, Texas","2783","2220","1009","470","28","98","1","614","563","539","21","25","23","1","416","4","0","0","39","3","0","4","0","3","0","21","6","1","0","0","0","0","9","0","4","0","1","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422404","Census Tract 4224.04, Harris County, Texas","2966","2209","489","219","68","60","1","1372","757","742","13","16","4","0","661","1","0","0","32","0","0","14","0","0","1","12","1","0","0","3","0","0","5","0","0","0","0","0","1","0","1","1","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422405","Census Tract 4224.05, Harris County, Texas","1589","1418","189","752","5","264","0","208","171","164","5","2","7","0","103","2","0","0","38","0","0","4","3","0","0","7","0","0","0","0","1","0","3","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422406","Census Tract 4224.06, Harris County, Texas","2473","2067","364","842","26","48","1","786","406","400","17","6","4","1","317","6","4","2","40","0","0","0","2","1","0","5","0","1","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422501","Census Tract 4225.01, Harris County, Texas","3381","2831","789","920","28","179","0","915","550","526","17","11","23","0","387","0","7","0","64","0","0","15","2","0","0","24","1","0","0","1","2","1","7","2","2","1","0","1","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422502","Census Tract 4225.02, Harris County, Texas","3458","3023","1071","880","41","83","1","947","435","421","10","14","21","0","330","1","1","0","32","0","0","10","0","2","0","14","1","0","0","1","0","0","9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422601","Census Tract 4226.01, Harris County, Texas","4607","3587","1572","570","68","102","2","1273","1020","994","18","15","14","0","874","0","0","0","17","0","0","45","0","9","2","20","1","0","1","7","0","0","5","0","0","3","0","0","3","0","0","0","0","0","0","0","6","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422602","Census Tract 4226.02, Harris County, Texas","2338","1935","1297","119","19","75","0","425","403","377","7","24","16","0","326","0","0","0","0","0","0","2","1","1","0","26","0","0","0","6","1","0","14","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422701","Census Tract 4227.01, Harris County, Texas","5107","3732","1202","455","127","217","3","1728","1375","1326","13","25","11","0","1205","6","4","1","14","0","1","28","1","9","8","45","0","3","0","3","4","0","33","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US48201422702","Census Tract 4227.02, Harris County, Texas","3257","2514","1076","143","103","219","0","973","743","727","16","32","23","0","629","0","0","0","4","0","0","18","2","1","2","16","0","0","0","0","0","0","13","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422800","Census Tract 4228, Harris County, Texas","5138","4342","1557","677","86","284","4","1734","796","775","9","17","21","0","641","0","5","0","38","1","0","37","0","3","3","20","4","0","0","0","0","0","13","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201422900","Census Tract 4229, Harris County, Texas","4874","4008","788","701","86","173","3","2257","866","827","5","8","17","0","758","4","0","1","15","0","0","17","0","1","1","37","2","3","0","6","1","0","22","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423001","Census Tract 4230.01, Harris County, Texas","3019","2451","552","404","32","700","1","762","568","546","4","7","154","0","325","0","3","0","30","0","1","19","0","3","0","21","0","2","0","0","0","0","8","2","5","0","0","0","4","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423002","Census Tract 4230.02, Harris County, Texas","3072","2394","673","320","48","51","0","1302","678","672","4","13","7","2","590","1","1","0","32","0","0","18","0","4","0","6","0","2","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423100","Census Tract 4231, Harris County, Texas","2775","2396","249","741","23","28","0","1355","379","374","13","2","1","0","307","4","0","0","36","0","0","11","0","0","0","5","1","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423201","Census Tract 4232.01, Harris County, Texas","3252","2607","848","656","67","161","1","874","645","615","13","21","10","0","550","1","1","1","3","0","0","12","0","3","0","22","1","3","0","3","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423203","Census Tract 4232.03, Harris County, Texas","2567","2210","382","1116","39","194","0","479","357","335","10","8","4","0","283","8","0","3","12","0","0","4","0","0","3","20","0","3","0","2","0","0","9","0","2","0","0","0","1","2","0","0","1","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423204","Census Tract 4232.04, Harris County, Texas","4062","3173","380","1231","60","32","2","1468","889","862","18","6","0","0","690","9","0","1","121","1","0","15","0","0","1","21","6","4","0","2","0","0","6","1","0","0","2","0","0","0","0","0","0","0","0","0","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423301","Census Tract 4233.01, Harris County, Texas","4393","3824","1280","1632","46","268","0","598","569","524","19","35","32","0","363","8","7","5","45","0","0","9","0","1","0","40","6","0","0","5","0","0","25","1","2","0","0","1","0","0","0","0","0","0","0","0","5","0","0","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423303","Census Tract 4233.03, Harris County, Texas","1809","1681","291","1145","13","40","0","192","128","113","8","5","1","0","72","5","3","0","13","0","0","3","1","1","1","13","8","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423304","Census Tract 4233.04, Harris County, Texas","3605","3226","938","1659","41","248","0","340","379","359","26","8","7","0","271","7","0","2","20","0","0","14","2","2","0","20","13","0","0","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423401","Census Tract 4234.01, Harris County, Texas","5329","4895","1292","2554","25","278","4","742","434","410","34","15","16","0","276","7","1","0","47","0","0","8","4","2","0","24","0","2","0","0","0","1","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423402","Census Tract 4234.02, Harris County, Texas","3944","3613","274","2091","8","650","3","587","331","323","25","1","16","1","232","6","2","0","22","5","0","11","0","2","0","5","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423500","Census Tract 4235, Harris County, Texas","1995","1758","681","481","21","289","0","286","237","218","3","15","5","1","168","4","1","1","12","0","0","8","0","0","0","15","1","0","2","5","2","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201423600","Census Tract 4236, Harris County, Texas","6943","5942","998","2740","86","394","0","1724","1001","971","22","35","10","0","775","11","4","0","66","0","0","35","0","9","4","24","5","1","0","12","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430101","Census Tract 4301.01, Harris County, Texas","2990","2568","1925","198","14","259","0","172","422","405","21","30","34","0","312","2","0","0","2","1","0","0","0","3","0","15","0","0","0","9","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430102","Census Tract 4301.02, Harris County, Texas","2847","2545","1939","211","15","251","0","129","302","285","18","12","30","2","190","0","7","0","9","0","0","7","0","7","3","16","4","0","0","3","0","0","1","2","4","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430200","Census Tract 4302, Harris County, Texas","1518","1285","997","62","4","140","0","82","233","216","6","21","19","0","155","1","2","0","8","0","0","2","0","2","0","16","5","1","0","1","1","0","5","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430300","Census Tract 4303, Harris County, Texas","4385","4039","3575","40","14","354","0","56","346","340","2","30","64","0","233","0","2","0","1","0","0","2","0","6","0","6","1","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430400","Census Tract 4304, Harris County, Texas","3118","2819","2298","31","7","418","0","65","299","287","4","34","48","0","191","5","0","0","4","0","0","0","1","0","0","11","3","0","0","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430500","Census Tract 4305, Harris County, Texas","2380","2113","1656","38","15","325","0","79","267","254","7","27","55","0","150","2","0","2","8","1","0","0","1","1","0","8","0","0","0","2","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430600","Census Tract 4306, Harris County, Texas","3832","3451","2811","23","6","581","1","29","381","371","1","20","95","2","244","2","1","0","3","1","0","0","2","0","0","10","1","2","0","1","0","0","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430700","Census Tract 4307, Harris County, Texas","4191","3855","2624","152","20","905","0","154","336","324","14","27","59","0","204","1","2","0","5","4","0","6","1","1","0","12","1","1","0","7","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201430800","Census Tract 4308, Harris County, Texas","6091","5482","3694","176","11","1398","3","200","609","579","30","27","122","5","368","8","5","0","2","2","0","2","0","7","1","18","3","0","0","1","2","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0","9","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"1400000US48201430900","Census Tract 4309, Harris County, Texas","6406","5790","3934","169","19","1523","4","141","616","597","28","41","96","0","391","2","7","1","11","1","0","10","0","9","0","17","3","0","0","0","1","0","8","2","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
